0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
6.0993322521631255,5.332777041810435,2.2113748017987382,8.383890344101816,7.466479894512794,8.089789175789319,1.14e-05,62.42905499,236.0,0.4860783108645845,0.102498727,1.252269635,3.0,8860.0,136439.1198,9.402694764470512,6.133398042996649,5.26e-06,0.075589299,0.011203604,5.262780403,1.0,2555.0,8.011686729127847,6.587550014824796,0.6931471805599453,7.541718353372105,11.010435447969758,10.15739306550038,6.752270376141742,1.0,13740.0,2039.658661,8998.772862,6.175867270105761,4.469990009579772e-06,4.688618791002855,0.013038903,8.047509510981422,7.597279906010933,8.130353547431238,5.92998241761951e-06,5.509811850981694,399.971627,0.16526010359482604,323.0381286,1.7109106229620985,1.6094379124341003,8.003363058629947,7.5607674154756594,7.362645270417825,7.029975289665809e-06,4.693574848404639,4.749748756718743,4.722056189208932,8.295548516225763,7.59746647580502,8.627123250788433,7.95892649305011,8.029967759722593e-06,4.926560600826841,5.248700881319375,0.1241492632693048,0.6931471805599453,8.493105395887147,7.611812502496511,10.152785559427404,8.954286157204713,7.937731775260109,9.389955914225977e-06,5.188660944461144,5.6744587319093425,8.789660098061537,7.520835411697327,6.873163834212518,4.759988671235951e-06,5.362233059549675,5.422111776743997,5.39262053357606,4.180154112,7.899524472032198,7.551025991508199,8.205491613120236,6.154858094016418,4.96e-06,5.866465744749321,2735.0,1789.879342,8.072779333169498,6.952728644624869,4.281163316032689,8.456593569287309,8.657129031713755,8.229777750081887,5.5393101345721,238.2031022,3839.0,5.508791941815892,1954.708466,8.537191877922927,6.759977151302971e-06,5.236904215017496,0.021744269,8.119993827725105,7.24980504437385,7.895808377083183,5.361538625476567,3.332933972,1269.628141,9.278559610953327,2.61e-05,5.725788820672428,281.0054493,0.6801790299007991,3.5263605246161616,9.640237896224932,7.5272860335597445,7.111512116496157,5.744661424994443,1315.090164,8.024862150286411,158.574472,8.328692583545568,1.4599893421037369e-05,167.7211674,8.909370405197466,7.285770948795562,9.909519324767848,0.089556218,0.010455918,7.33106718600701,7.666690200080086,6.909976126059979e-06,6.779921907472252,8.193123721512068,7.694392802629421,7.029975289665809e-06,170.2676462,157.0070083,0.018179386,2.5649493574615367,8.270269111436624,10.18267111473301,0.01731162045044238,5.29985955496237e-05,5.715478550446523,199.8432974,0.7544615159986587,251.1863601,10.46070045585524
5.537022681866751,5.4889867650369055,1.6998666522820534,8.029758520440822,7.502281756899003,6.089044875446846,7.58e-06,141.2545233,204.0,0.24217066307397567,0.076136081,2.800747552,1.0,4455.0,103461.3583,8.496173824192162,6.133398042996649,5.73e-06,0.083622163,0.011881106,3.89926923,1.0,3175.0,8.19863945529737,7.430114138561801,1.0986122886681098,7.614199872265917,10.358614557125634,10.390716962446932,6.621405651764134,1.0,11260.0,2026.666963,25043.50099,7.682943169878292,4.4599900542295715e-06,5.02022026778558,0.015373565,7.886457270977689,7.520173426150923,7.853993087224244,4.699988955034607e-06,5.891473372647955,415.2642013,0.9126292604613937,388.1011814,1.668409999307676,1.791759469228055,7.7475968386928855,7.433005098057304,8.458716261657262,4.569989557581815e-06,4.9818380154953,5.1974685168908445,5.095454104779267,7.877017895622398,7.253984585208508,8.902591637374087,6.957497370876951,6.369979711636158e-06,5.022851814277485,5.242361370748978,0.09870005404645282,0.6931471805599453,7.976251943745623,7.583040268221706,10.908609680509882,8.284251797621916,6.740519359606223,5.029987349592421e-06,5.155780599555444,4.988681289526679,7.768956044538332,7.406704311820674,6.903747257584598,4.659989142233732e-06,4.961064795545129,5.146656859249322,5.058160214372578,3.364793439,7.716906135298388,7.323032520935957,8.083637203141548,5.929589143389895,7.24e-06,6.214414972974673,3745.0,1947.515354,8.323851131338817,7.189922170745808,4.865330876676923,8.221747728346623,8.526351129201004,7.465082736399547,5.794205123552805,196.1660753,5203.0,5.571311710223831,1662.888396,9.17636985240503,7.419972471936172e-06,4.922731446245685,0.020583328,8.442685139241176,7.2626059303105315,6.431331081933479,5.403396411596727,1.484515913,1134.408847,8.598957493218878,2.52e-05,6.188258687133524,261.4593426,1.3244524028531361,3.044522437723423,9.608512282590205,7.316425676656837,6.573680166960646,5.506160029222364,1889.047872,7.86172707782398,130.8538775,8.25088114470065,1.4899888996102636e-05,184.9917095,8.957510510291613,7.553703864629102,8.229777750081887,0.106242868,0.012125595,7.62059747516598,8.204124932574041,7.679970508950994e-06,6.962243464266207,8.323851131338817,8.299285906897275,7.719970200953366e-06,195.8009707,212.2585896,0.023455721,2.4849066497880004,8.261268150577648,9.879246088163093,0.013771253505263814,5.069871479843963e-05,5.859789481299349,222.7768126,0.8025242600646236,286.2135652,10.42111995751504
5.790672859382117,5.4248229891493285,1.469728137308207,8.471358655072438,7.46035292987646,7.396948602621014,1.02e-05,107.1248874,378.0,0.5434772305859769,0.068137222,2.132266092,1.0,5425.0,22276.86008,8.861633597686627,6.415096959171596,6.86e-06,0.068844795,0.010423843,4.253658978,1.0,3255.0,8.259975659768276,6.825460036255307,0.6931471805599453,7.614919322221615,9.855070048045452,10.038935856711177,6.3818160174060985,1.0,10370.0,2032.706847,13296.14936,8.550821372396221,4.489989919980173e-06,6.114687064368372,0.02069051,7.523481312573497,7.507909592692918,8.02322468471667,4.749988718785724e-06,6.429549677817444,513.4782932,1.4620411051103812,566.186513,2.0397003270991863,1.6094379124341003,7.601402334583733,7.512992952081271,8.612685172875459,3.969992119570857e-06,6.367392796463842,5.6047379952260625,6.057074113065972,7.526178913346146,7.612820376694479,8.903271585724212,6.634633357861686,8.829961015779487e-06,6.537889470724291,5.814905326817772,0.12274009444743943,1.0986122886681098,8.208219383496834,7.606891979502031,10.426126724248162,8.39638057119949,8.341886969516187,5.629984151609484e-06,5.818107396590377,5.507884406696936,7.777373602657861,7.497447883094316,7.346655163176539,4.939987798240185e-06,5.353458692182684,5.883679634696108,5.653306850446662,6.160861153,7.645397699428633,7.555176614946062,8.200013648175434,6.100318952020064,5.3e-06,6.284929315560617,2365.0,1957.139535,7.941295570906532,7.766840537085513,5.62709476584139,7.848153086199526,8.501267040865978,8.216358332386156,6.298103407617123,416.064709,7666.0,6.174415871181888,1827.305636,9.295232838994146,6.159981027277915e-06,5.087559857406583,0.022523641,8.208219383496834,7.357301587504213,7.017506142941256,4.758473472593393,2.332338379,1696.973761,9.92505333045069,2.72e-05,5.846444951050214,374.8730846,0.9013614360568493,3.9318256327243257,9.569133071885917,7.473744605273587,7.421177528595393,5.003530558460623,1783.083146,8.267705664762426,146.39268,8.228443883004033,1.3099914195749356e-05,185.0467969,8.867990898182093,7.495211686021798,8.266421472984554,0.159085118,0.013674155,7.609937238732438,8.300528606199737,8.179966543982446e-06,6.698268054115413,8.560444233410552,8.063377822367027,7.189974152073897e-06,145.1387266,163.7344313,0.018043107,2.5649493574615367,8.340694647925071,10.412441425669323,0.01467712904895946,4.8698814193499026e-05,5.259539097302013,197.008768,0.4852459002540541,194.2007822,10.523553157094481
5.830752392350442,5.234825009456646,1.5395238783070884,8.289288323000317,7.5937108326735006,6.089044875446846,6e-06,180.5520394,245.0,0.19249997219492065,0.064709977,3.566413434,1.0,3330.0,16245.44744,8.235095497258357,6.501289670540389,1.3e-05,0.141248762,0.014690668,1.607091437,1.0,8725.0,9.147507062804614,9.656051308652874,1.791759469228055,7.606195398195761,10.793396259886862,10.793044089207646,6.338594078203183,1.0,19690.0,2018.692737,43056.0676,8.12296471523406,6.669977755648913e-06,4.82637547528552,0.013066408,8.229777750081887,7.545422166105431,9.184099060770956,8.739961806422541e-06,4.712999862457832,157.5019931,0.4654122436983096,133.9438972,0.9949379694705353,1.9459101490553132,8.708804795117285,7.5610262051685995,6.364750756851911,9.609953824245832e-06,6.413791514650872,5.490047060617622,6.054992598830747,8.30795254527102,7.616679927625551,8.441607204459642,7.593877844605118,9.99995000033333e-06,5.188920819841146,4.398438946585303,0.1142078166149502,0.6931471805599453,8.881975184248867,7.615930293378575,9.652122050165248,9.12543586488574,8.482808764554406,7.459972174338386e-06,4.877662481436893,4.8031285063754385,8.344267356262645,7.573171913501207,8.037866234709618,7.279973500928609e-06,4.795072678074142,4.907681665486434,4.852961432591223,2.624554101,8.28045768658256,7.580498624856952,8.859505484519133,6.647688373563329,6.18e-06,5.762698254645526,3730.0,1890.61126,8.412054873292933,8.4252971767117,4.742667524342984,8.826294231241318,9.338821533624722,9.021115038865434,5.449905967910633,153.5768393,5759.0,5.266086279386534,1933.531614,10.188140040427545,1.4499894876016197e-05,4.809012191163987,0.017628201,9.163877497565842,7.47311224391915,9.086023537468803,4.9886468000130035,1.921265056,1678.095119,9.203416456903359,2.55e-05,6.219462827332934,267.9475787,1.2972357808570758,3.367295829986474,9.603125426926972,7.54369187351766,6.947937068614969,5.333243073197928,1893.475524,8.066521490469993,137.8390633,8.266421472984554,2.149976887831274e-05,126.5144889,9.513477398982824,7.514262706764348,9.192787212728593,0.157133352,0.013164429,7.592735335694831,8.511376306094673,1.3799904780876016e-05,7.3310603052186325,9.108418382250798,8.877800393882575,1.2799918080699043e-05,144.8716361,169.8681189,0.019181553,2.6390573296152584,8.920789888464375,10.99223467339126,0.01715942928091774,7.319732101073389e-05,5.100130230220408,172.6383119,0.4871262303651003,167.8407906,11.057707979914358
5.165121533045825,4.849371298408181,1.0590616037467988,8.59711281459211,7.05182204576881,8.544029845369797,1.13e-05,67.27987241,172.0,0.1873299198129344,0.078615705,1.351936855,1.0,8390.0,122329.9684,9.512369038134885,6.478509642208569,1.13e-05,0.074572165,0.010057165,2.101930973,1.0,6360.0,8.855235623206967,8.068089626278244,1.0986122886681098,7.562465587105385,10.945158434816468,9.927008747577474,6.077642243349034,1.0,6560.0,2037.162348,12578.48508,8.089789175789319,5.14998673879553e-06,5.172907413005469,0.020284278,7.844240718141811,7.194578158683515,7.4821189235521155,3.4599940142138072e-06,6.0833501855401355,750.1453709,0.5432126118490584,593.8205749,2.359901260329146,1.791759469228055,7.244941546337007,7.556338352774512,6.206575926724928,6.389979584036972e-06,5.829551230660186,4.5530353181032,5.382488590159353,8.289288323000317,7.346429963094921,8.406485069431817,8.660600654710967,1.2899916795715556e-05,5.037440222468683,4.669473127191389,0.12667912738635856,2.0794415416798357,9.012011377036412,7.541502906459923,12.024723839061174,9.544739031650487,8.702177865629675,6.419979391888203e-06,4.830656166072633,4.842669850210798,8.340694647925071,7.120924670935282,8.254788926148725,6.039981759273449e-06,4.714434338332362,5.0204976540834005,4.879129920850574,3.037145994,8.221747728346623,7.013645896211295,8.931419805192975,5.707110264748875,6.25e-06,6.906931096036662,2855.0,2033.028021,8.057060681965766,8.627123250788433,5.068720487861506,8.417593826193484,9.220884585851854,10.046331696565609,4.023626025845893,150.3983926,2488.0,4.641028708114044,1721.739848,7.01301578963963,7.659970662349816e-06,5.278034042205542,0.018722012,8.432941638968646,7.596758957581924,5.564520407322694,5.9868370620450895,4.222318146,2016.609065,11.084155905330146,2.91e-05,4.88190295803273,181.8075609,0.3975444678254493,4.110873864173311,10.159911129085136,7.2055372206106245,7.2196420401307355,5.74708932560201,2012.487745,8.133293861222633,155.9571139,11.617339532887657,1.6599862221524746e-05,20.41344152,10.958600655091384,7.406991680385637,9.62681135926088,0.13864902,0.01341777,7.356028268910418,8.830689198760998,8.98995959019219e-06,6.947937068614969,8.644882552557126,8.927446816256198,1.1999928000575994e-05,165.1223487,160.8923008,0.017966968,2.6390573296152584,8.932740634865914,10.696163275810974,0.00829848512869422,6.03981759934463e-05,5.577859828441488,213.5442061,0.6944972238412742,238.5245599,10.541676837515393
6.322943447751368,5.082596683083197,1.6644506760120055,8.072779333169498,7.6096774192240355,6.852242569051878,1.15e-05,52.95325456,526.0,0.2186828419267537,0.059743006,1.060679609,1.0,10850.0,51179.99098,9.375515769935166,8.730043953245016,1.1e-05,0.097504566,0.012627881,2.335503539,5.0,7315.0,9.510519035757246,6.133398042996649,0.6931471805599453,7.6170696041189485,9.73091761873543,9.55824698622306,6.2166061010848646,1.0,8995.0,2036.519733,11497.36245,7.903226808730733,6.46997906964028e-06,5.0939780257729295,0.013504606,8.213652703029998,7.596001580830714,7.917900586327916,4.929987847589941e-06,5.936564801232469,403.9685943,0.8719526013196863,390.8003055,1.6940427801349858,1.6094379124341003,7.802209316247118,7.573294789259008,6.1224928095143865,5.349985688801043e-06,6.410713729196129,5.595548926530985,6.083990287820919,7.7279755421055585,7.616802907740639,7.9105906122564775,5.831882477283517,7.97996815996939e-06,6.965353398026471,5.395069265212461,0.08698291233451531,0.6931471805599453,8.18060094759445,7.621494306694874,8.266421386374423,8.271548374755515,6.274762021241939,5.9699821796209246e-06,5.358197675196844,5.684462366169095,7.877017895622398,7.596065352580199,7.3938782901077555,5.239986271247958e-06,4.795285055048001,5.345930034884126,5.108039408573257,4.019243491,7.830425617820331,7.5598163895319646,8.328692583545568,5.860786223465865,7.97e-06,7.024770376293779,3750.0,2041.522667,8.31898612539206,7.689828668736484,5.133081845749311,7.846198815497425,8.464003362902119,8.190354403763262,5.951351276383676,240.6213216,5771.0,5.746033156915927,2008.594787,12.052023627201876,8.659962502416486e-06,4.643736929580656,0.015086498,9.056722883310583,7.485840027123752,9.054388070202297,5.040013095492116,2.320285779,1875.332054,9.11063052782717,2.9e-05,6.343672859860206,245.7510415,1.2690528551848164,2.8903717578961645,9.75533551151227,7.600640610262552,6.39024066706535,5.419835353692432,2013.316176,8.106514516255185,153.0088306,7.603897968521881,1.5999872001365315e-05,166.2401748,8.991686725934825,7.5967982181541025,7.509883061154913,0.109263696,0.011516054,7.621573254479497,7.60887062919126,9.77995217611181e-06,7.561121589530238,8.476579508530941,9.127067452782361,9.569954207842153e-06,157.0064035,213.9892016,0.019933739,2.6390573296152584,8.533263371593732,10.05560760059696,0.011873891504772168,5.7398352683037026e-05,5.64019433909249,248.1041286,0.7348774095503801,264.3107758,10.489077361672273
4.373731841927188,4.784659181532212,0.6052323130001472,8.773539383558166,7.302240827049105,10.230846964640671,1.73e-05,61.11976425,1342.0,0.5580790185671755,0.075386844,1.132662521,12.0,14580.0,238867.3309,10.653156833420399,9.676649685633647,1.52e-05,0.190080714,0.01824143,0.984314748,14.0,17845.0,10.427801794482674,9.11063052782717,2.1972245773362196,7.332440309352756,11.568902052450659,10.945458940490091,8.6921543938039,7.0,24515.0,1589.899449,163126.203,10.336113768706666,7.899968795164346e-06,3.4330372966913645,0.010890536,9.838202085837498,7.311001932805955,10.249768667290844,8.349965138944058e-06,4.778443826055741,64.51441985,0.39723570123551516,91.21678348,0.47603913016191984,2.0794415416798357,9.530683226667511,7.311430037370264,9.19023970026918,2.8099605202395858e-05,5.329022176435006,4.248322828044062,4.928065475131761,10.226331631955956,7.234477803389202,10.529987323148188,10.968474113554578,1.0299946955364238e-05,5.107363301035765,3.9584873759876076,0.09451421401668039,3.332204510175204,9.827739775097854,6.877613529040595,12.362514086274286,11.245777778157963,9.604811938609481,7.099974795119303e-06,4.239688797898268,4.516654274699591,8.790421306897867,6.87782002843482,9.530683226667511,6.179980903878676e-06,4.748462359324071,3.7572989000238626,4.37096106495797,0.654949023,9.318387276059317,6.797431840035241,10.123265446374036,10.071160676324263,1.27e-05,4.623404208176095,13300.0,931.7342105,10.517347989609593,8.567125560164447,4.61961685157661,8.534246945982066,9.243871855184976,9.76457025334946,5.21693705693376,157.7348282,2165.0,5.144884783827324,986.5906902,10.85969106572145,9.299956755268119e-06,5.553762270822611,0.017637343,8.791941988456118,6.618728838205409,9.931880627037346,5.473598367945652,1.683984229,1062.073438,11.431672024655635,2.84e-05,4.925192791960442,193.5451374,0.43200353678182457,3.970291913552122,9.990398924525424,6.827130730422017,9.194820560318146,5.477525904589856,1136.425386,9.454148923733976,86.71668991,9.206432747145165,1.949980987747159e-05,95.01682773,9.594990340370426,6.390531307878907,7.743269700829004,0.148196219,0.013181473,7.53374999168724,9.721125994942152,1.1999928000575994e-05,6.956545443151569,9.392745258631441,9.009569671513699,8.729961893771777e-06,118.8258454,145.372364,0.017441989,2.6390573296152584,8.531293315795018,11.208788754446486,0.012583071060162973,6.859764712760407e-05,5.216517292735786,156.542969,0.504792645091904,169.9171008,10.985902706301667
3.6402864968479447,4.737541285858247,0.5690730597726497,6.763884908562435,7.278074290254988,9.082620630373812,1.54e-05,49.42112461,596.0,0.2799604896135773,0.139252695,0.970807395,7.0,14845.0,139952.0751,10.070949246423059,7.396948602621014,1.13e-05,0.079771075,0.009710497,2.179056165,1.0,7005.0,9.063694791634697,6.79794041297493,0.6931471805599453,7.615384928486963,9.764588399226417,10.103608096692797,8.312871394342615,6.0,32545.0,2014.235674,39757.82339,9.740144754339955,7.489971950090063e-06,4.674646269775839,0.017421343,9.028338763993148,7.494295416180202,9.027738775974909,4.489989919980173e-06,5.706057088426425,464.9514612,0.7170478049763154,382.317311,1.781540063359118,1.6094379124341003,7.565793282428515,7.578293878286566,6.97166860472579,7.5999711201463244e-06,4.880702071714618,3.9802612475873285,4.5285813651493925,8.855948534052018,7.496953396760275,8.997270906233448,5.831882477283517,7.97996815996939e-06,6.965353398026471,5.395069265212461,0.08698291233451531,0.6931471805599453,8.18060094759445,7.621494306694874,8.266421386374423,8.271548374755515,6.274762021241939,5.9699821796209246e-06,5.358197675196844,5.684462366169095,7.877017895622398,7.596065352580199,6.803505257608338,6.679977688899359e-06,5.428283285042355,5.349701172889257,5.389763923984787,3.915254238,8.086717920303906,7.602236953209182,8.33110454805304,6.8679744089702925,5.7e-06,5.610040041394804,2790.0,1984.706093,8.229777750081887,5.8888779583328805,4.780984353912913,8.183397369998433,8.279189777195004,8.190354403763262,5.951351276383676,240.6213216,5771.0,5.746033156915927,2008.594787,12.052023627201876,8.659962502416486e-06,4.643736929580656,0.015086498,9.056722883310583,7.485840027123752,6.246106765481563,5.300825202796332,3.000666802,1932.403141,9.11063052782717,2.9e-05,6.343672859860206,245.7510415,1.2690528551848164,2.8903717578961645,9.75533551151227,7.600640610262552,6.406879986069314,5.2134025012502345,1996.42998,8.052296499538647,153.0088306,7.603897968521881,1.5999872001365315e-05,166.2401748,8.991686725934825,7.5967982181541025,7.509883061154913,0.109263696,0.011516054,7.621573254479497,7.60887062919126,9.77995217611181e-06,7.561121589530238,8.476579508530941,9.127067452782361,9.569954207842153e-06,157.0064035,213.9892016,0.019933739,2.6390573296152584,8.533263371593732,10.05560760059696,0.011873891504772168,5.7398352683037026e-05,5.64019433909249,248.1041286,0.7348774095503801,264.3107758,10.489077361672273
5.027407117456444,5.1481029730374175,1.1123471231722692,8.309184527686298,7.496469947600024,8.33110454805304,1.15e-05,97.72068783,954.0,0.38065822257222187,0.078434067,1.519675396,6.0,7820.0,112520.267,9.39024233725137,7.818430272070656,1.06e-05,0.109258914,0.014427334,2.190053855,5.0,6520.0,9.105646300861517,6.415096959171596,1.0986122886681098,7.619249739608552,9.595727365004892,10.464416763268364,6.523562306149512,1.0,15230.0,2034.027249,15189.28521,8.086717920303906,4.449990098779373e-06,4.656705415207051,0.013860736,8.064950891749143,7.498066706210065,12.596139811458242,6.759977151302971e-06,4.943702561921438,271.6948768,0.5515815194617666,205.4917968,1.3381134773639454,1.791759469228055,8.212297138229768,7.528037739076757,7.035268599281097,7.069975007667797e-06,5.268903368826812,4.8574897579428,5.08420665539536,8.25608813381491,7.535690464738691,8.514389264083503,7.635786861395585,1.0699942755408344e-05,5.191293442637917,4.575835588160859,0.11851209160827401,1.6094379124341003,8.91811465947453,7.5921269607384065,11.205177707649659,9.16282938930513,7.1785454837637,6.639977955297584e-06,5.024345549545774,5.162771112882168,8.105005537547246,7.569572346124748,8.18757739559151,7.029975289665809e-06,4.5240746819188615,5.01737437539237,4.800839095073655,2.913168863,8.35490952835879,7.515928791013667,8.967759126769497,6.984716320118266,8.83e-06,5.935413047765017,6950.0,1978.122302,8.990939806940807,6.666956792429207,4.621130922074064,8.528330935826693,8.67265729404031,9.093357016490364,5.037618669502727,169.0955248,5651.0,5.088207671167992,1852.963952,9.118882761487347,9.349956289022465e-06,4.847445243760988,0.018555595,8.616314282284044,7.478309982792589,6.82001636467413,5.12661512925968,2.104061881,1892.544118,9.491828300264636,3.09e-05,5.890936771317241,228.4644494,0.9619942958667305,3.4657359027997265,10.005412172258053,7.5219766581880645,6.846943139585379,5.5801100684018925,1857.774955,8.215006432761575,111.0911928,7.903226808730733,1.8199834382009495e-05,153.326098,9.24483841238375,7.551368613259646,8.349011198176003,0.101307556,0.011276069,7.59558713620645,9.019905995071678,1.0599943820397003e-05,7.087573705557973,8.83724564389847,7.523481312573497,1.0199947980353735e-05,249.9770867,208.3846,0.016877479,2.5649493574615367,8.684570300824369,10.353957893210753,0.016060883735935907,5.859828308707374e-05,5.216353726272604,172.6100404,0.5062624910937781,177.9355658,10.852748736080192
6.150663126965819,5.543384060374053,2.2488830172944554,7.613818684808629,7.544798391390207,6.530877627725885,1.37e-05,50.39096467,723.0,0.1865810298448765,0.086803529,1.004290448,1.0,11585.0,19744.2283,9.414994033976548,6.530877627725885,7.79e-06,0.071997089,0.009578074,2.419463721,1.0,4605.0,8.57376254290413,8.698847859222488,1.0986122886681098,7.612487492650077,10.329049279361282,9.773435813175855,7.182352111885263,1.0,6975.0,2030.836559,17607.01988,9.0432226489245,3.979992079821015e-06,5.378427347343301,0.019519243,7.563200592358071,7.526586073979487,8.627123250788433,4.359990495227627e-06,5.617979594776053,443.3307352,0.7552109108334737,358.8316364,1.7089204107268214,1.6094379124341003,7.62608275807238,7.514987155463196,6.947937068614969,6.679977688899359e-06,5.621684833107108,5.49090064712649,5.558429280993923,7.925157512224703,7.616587128005589,8.244334047856094,8.213652703029998,7.679970508950994e-06,5.332480078784997,4.967965592922483,0.09636352484160245,0.6931471805599453,8.190354403763262,7.608638065940205,10.616399032942079,8.895081531754167,7.979681302387741,4.82998833558756e-06,5.413116107400854,5.693143950028677,7.689828668736484,7.521531056035141,8.013343181386672,4.1099915539731415e-06,5.666399759376155,5.672421073031499,5.669414948224247,5.697932785,7.43307534889858,7.5831120077422725,8.45765547870004,7.182352111885263,6.4e-06,5.723908945261109,3330.0,1925.711712,8.443761913330354,7.9658927350845286,5.107113579883916,7.972810784121404,8.662331957082475,8.492080490601163,5.68059854423235,302.706198,6155.0,5.6984868502224915,1894.016436,8.375860015299594,7.829969345710016e-06,4.9407731620546524,0.015898824,8.305484017727691,7.368457439630553,7.151485463904735,4.711569383828765,2.779299853,1569.370861,9.670041108226021,2.51e-05,5.7832207190632365,347.140308,0.801401363222221,3.4339872044851463,9.471627133068433,7.52340184264113,7.645397699428633,5.229642083196063,1817.861496,8.267705664762426,156.9091366,9.106201332235038,1.3699906155857109e-05,172.0386776,8.784315349902657,7.492321688868737,7.7102051944325325,0.088916034,0.010460491,7.612848935385401,7.935945103353701,7.86996903171248e-06,6.715383386334681,8.30671904320269,7.98139158158007,8.199966380183789e-06,145.4847661,164.0784561,0.018693969,2.5649493574615367,8.386172928977834,9.121618441915379,0.01600694653097606,4.639892355329796e-05,5.454410882845683,210.377348,0.46885192941902165,221.5822252,10.322066299789675
